Customer Review,Sentiment,Emotion
ternyata tidak full leather cukup kecewa karena tidak full leather seller tidak kasih info berapa bagian pakai kanvas berapa pakai kulit,0,1
beli barang tapi barang nya sendiri tidak pernah datang sementara status selesai  pengembalian uang belum juga dilakukan sampai saat ini,0,4
bagian saku kiri kemeja nampak sobek tidak dijahit ada bolong sehingga kami harus menjahit saku kemeja kiri ini semoga untuk pembeli berikutnya cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli jadi tidak mengulangi lagi kesalahan yang sama terima kasih atas waktu  perhatiannya,0,4
respon seller cepat proses  pengiriman cepat model  bahan ok cuma kualitas jahitannya  silahkan lihat gambar deh banyak kerutan di jahitan pundak lengan  kerah jadi bingung mau pake bajunya gk dipake mubazir dipake ya malu juga mohon jadi perhatian bagi seller terima kasih,0,4
pesan warna putih karena yg putih kosong dialihkan ke hitam ee yg datang merah maron pusiiing kayaknya ngak siap melayani,0,4
packaging nya cuma plastik item itupun sobek pas baru diterima,0,1
saya pesan hitam yang dikirim warna kopi next please lebih teliti lagi kalau warna hitam nya gak ada please di info,0,1
jahitan tidak pas kancing celana tidak kuat sorry tapi ini jujur,0,1
dapet celana yang gak ada kancingnya sangat disayangkan,0,1
ukuran tidak konsisten pembelian pertama kedua memuaskan pembelian ke 3 kebesaran padahal size nya selalu 36stelah komplain pembelian ke 4 dan 5 tidak ada komplaintapi di pembelian ke 6 ini kebesaran lagi,0,1
pesen warna hitam yang datang gold padahal sudah konfirm by wa barang datang ada peyok kiri dan kanan kecewa,0,1
respon sebenernya cepet tapi pas sampe barang nya ada penyok dikit tp g masalah pengajuan komplain krna sleting g bisa ternyata banyak lem tembak pada nempel nutupin jalan sleting dan akhirnya benerin sendiri untuk kuncian sampai sekrang g bisa padahal kode 000,0,1
kopernya penuh lecetlecet dan terkelupas dimanamana,0,1
salah satu putarannya kunci los hingga kunci jd tdk terpakai tp sy males return mungkin sesuai harga x ya utk respon sich oketp tdk ada say sorry dr penjual,0,4
barang sudah sampai tujuan  hanya saja sebelum dikirim mohon perhatikan barangnya terlebih dahulu,0,4
ada beberapa yang jahitan tidak rapih,0,1
pengiriman oke jahitannya oke cuma pas dapet yang kancingnya rusak,0,1
bagian dalam berantakan semua benang nya seandainya bisa lebih bagus tambah mahal sedikit pasti banyak yg mau ini bagus luar nya,0,4
fittingnya kurang sesuai dgn apa yg diharapkan sih tapi bahannya enak lah,0,1
yang kids bener yg besar beda bahan dan sangat tipis padahal yg besar pesan yg ada katupnya tapi ini kagak,0,4
proses packing sangat lambat,0,4
barang nya kotor banyak bintik hitam dan bintik putih mungkin jamuran,0,4
jamnya biasa aja saya tidak tahu kenapa bisa harga awalnya sejutaan mungkin teknik marketingnya seperti itu,0,2
barang sudah sampai beberapa hari tapi baru hari ini sempat dibuka dan mau dipakai ternyata ada jahitan di dalam yg terbukanegative quality control,0,1
topinya warnanya pudar dan gak sesuai dengan pic kecewa terimakasih,0,1
jahitan tidak rapih ada 2 jahitan sambungan depan dan samping,0,1
ada sedikit cacat lipatan jahitannya,0,1
kenapa dikirim yg robek begini apa ga dicek dulu sblm dikirimmurah sih emg tp jgn barang rusak yg dikirim min,0,2
maaf kualitas buruk bahan tipis lingkar kepala gak bisa disetel kecil,0,1
untuk pengatur besar topinya dari plastik dan gampang putus,0,4
tampilan si ok banget tapi bahan tipis banget masa baru dipake pemakaian normal dua minggu jahitannya udah sobek sendiri,0,2
maaf kepada seller hanya bisa memberikan 2 bintang disebabkan barang yg dipesan tidak sesuai dgn yg diterima pesannya kepala gesper yg hitam polos sesuai gambar dgn kode 2 namun yg di terima bermotif jadi tidak sesuai harapan mau ajuin komplain juga malas karena saya anggap gak terlalu penting semoga kedepannya seller lebih baik lagi dalam pelayanan,0,1
kualitas barang jelekpenguncinya sudah patah saat baru dibuka,0,2
udah 2x beli ga awet bangetyg pertama rusak rel nya macet beli lagi eh relnya kendor ga mau kenceng beltnya,0,2
ikat pinggangnya sendiri sih baiklah yang masalah kepala ikat pinggangnya yang saya terima dibeberapa bagian cat mengelupas hal lain setelah dipake susah dilepas ungkitan untuk menaikkan penahan ikat pinggangnya tidak mau terangkat repot saat mau ganti pakaian,0,1
to be honest  barang rusak  tangkai patah  dikirim saya salah juga pas buka ga di video unboxing but overall sangat  sangat mengecewakan sih kualiatas barang ini toko padahal sudah di kasih notes waktu pemesanan harap di check dulu min barang sebelum dikirim kapok sih klo saya ,0,2
pesen apa datengnya apa untung masih menang argumen waktu komplain tapi terpaksa nerima barang dengan refund dipotong harga barang yg dikirim seller enak untung buyer tetep rugi,0,2
frame kacamata nya kurang bagus tipis sptnya gampang patah ngakbseperti kacamata pada umumnya,0,4
gak sesuai yg di pesannya merk apa malah yg di kirim nya dompet ginian sdh gitu rugi banyak pas di retur gak di ganti ongkir nya,0,1
beli 10pcs hampir rusak semua bentuknya dan toko terus berdalih ya udah utk pelajaran aja utk yg mau beli,0,4
trimakasih barang sudah sampai tapi sayang kulitnya ada yang cacat,0,1
produk swallow tp ukuran yg dikirim tdk sesuai deskripsi saya tanya seller ga respon payah,0,1
barangnya kurang sesuai dgn permintaan sudah saya setujui berubah jumlah dan ukuran tp ternyata dikirim ada yg dirubah lg tanpa persetujuan,0,4
baru pake 5 hr ud robek ,0,1
kualitasnya sangat jelek sebanding dengan harganya baru 2 minggu saya pakai sudah robek2 dengan sendirinya,0,2
ukuran 6xl seperti ukuran m saat digunakan kurang nyaman sempit banget celana dalamnya terutama saat bergerak sambungan tengah yang dijahit juga kurang panjang jadi rasanya sempit banget,0,1
yang motif ada yg cacat minta 2 motif dikasih 1 dan polos 3 kwalitas kurang bagus maklum barang china masih bagus buatan lokal,0,2
barang tidak sesuai yg dipesan sarung tangan n yg dikirim peluru tolong lebih teliti merespon pesanan,0,1
knuckles karetnya agak kurang nyaman terus pelayananya slow respon,0,1
baru pakai di resleting depan langsung rusak gambar bagian belakang kotor,0,1
barang sampai dg cepat ttp dlm kondisi basah dan bau apek kenapa bisa begitu ya padahal didalam plastik,0,4
polanya kurang pas negativean pas tapi lengan terlalu kecil,0,1
saya tulis dicatatan hitam dan putih tapi yang dikirim hitam semua apa gunanya catatan lagian ini kaos kaki anak sd ga muat di kaki orang dewasa,0,2
saya order hitam 4 pcs dan abuabu 2pcs yang datang justru sebaliknya hitam 2pcs dan abuabu 4pcs,0,1
kaos kaki sangat tipis saat sudah transaksi respon penjual sangat lambat proses pengiriman,0,2
maaf kak kok sy pesen celana yg warna abu malah dapet kaos dalem ya mohon dibantu dong ka soalnya sy g enak ke sepupu sy tdnya mau ngasih celana malah dtgnya kaos dalem,0,4
bahan celananya sangat amat tipis dan menerawang gak sesuai gambar di gambar kayak katun tebal gitu tapi aslinya yg dikirim tipis dan gak banget ya maaf,0,2
pesan warna coklat yg sampai warna abu abu  lain kali tolong klo mau jualan lebih profesional lagi ,0,2
sangat tipis bisa di terawang bagusan leging ibu2 di pinggir jalan ini mah sangat tidak recommend over price nyesel bgt gw ,0,1
barang yg dikirim gk sesuai modelnya,0,2
respons penjual lemot seperti ogah2an melayani bahan kaos mudah melar apalagi pakai mesin cuci,0,1
bahannya tipis dan ukuran xl nya kekecilan terlalu sempit utk dipakai,0,1
ukuran xl baju oke tapi celananya tdk xl kekecilan baju bisa pakai celana tidak baju yg dikirim celananya robek pas di jahitan tdk di check dulu sblm kirim,0,1
bahannya dicuci luntur mengenai baju yg lain,0,1
bahan nya panas dan kegedean banget gak sesuai dengan berat negativean yg d estimasikan,0,1
luntur terus meski sdh bbrp kali d cuci,0,1
ga amanah toko nyaawal nya bilang ready ukuran nyasetelah transaksi bilang kosong stok nyacoba bilang dari awal kalo ukuran yg di ingikan kosongpembeli bisa pindah ke penjual lainpengiriman nya juga lelet,0,1
barang tidak sesuai dengan pesanansy pesan warna hitam ukuran l di kirimnya hijau ukuran xl dan sy pesan warna hijau ukuran m di kirim nya ukuran l tingkat kan pelayanan bossemoga di pesanan berikutnya sesuai ya,0,4
brang dtg warna nya sesuai pesanan tp karatan dan kotor,0,1
barang tidak sesuai yg di pesan warna pudar kancing yg di pesan 3 yg di kirim model 2 kancing,0,1
ga sesuai permintaanudh jelas2 dikasi keterangan orderannya dan di chat biar inget eehmalah barang yg datang warna tdk sesuai dengan jumlah warna yg diinginkan pengen cepet ngirim aja ini lapaknya klo ga punya stok jgn di approve,0,2
celana semua tidak seperti orderan minta nomer 32 dan 35 malah dikasih 33 dan 36,0,1
celana ukuran 32 tidak akurat,0,1
respon cepat tp sayang tdk sesuai harapan ukuran s nya besar kantong kirikanan terlalu bawah tanda pangkat di pundak sebelah kiri tidak simetrismiring sebelah kanan posisi kancing tdk pas sehingga melengkung kesannya yg menjahit asalasalan tidak rekomendasi,0,4
alas sepatu tipis dipakai 2 bulan sudah aus padahal make ny jarang ,0,1
warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga crem yang dateng abu2x gelap,0,1
baru di pake sekali udah robek sol nya,0,1
sepatu nya sudah sampaicuma tdk sesuai pesanan syseharus nya 40 141 3 dan 42 1 tapi dikasihnya 40 2 dan 41 3jdi ada yg ga muat dipakai nyaseharusny ada pemberitahuan dlulain kali lebih teliti lagi ganklo untuk kwalitas nya bagushanya disayangkan masalah nomer nya aja,0,1
bertanya 43 dijawab ready dikirim 38 tuker ga boleh kecewa sangat,0,1
bolong dikittlama lama bisa lebar nihorderan kali ini yaa agak kecewa,0,1
saya tulis ukuran yg di butuhkan 4 macam yg saya terima ini hanya 1 macam ngga bisa kita pake semua,0,1
mesan hijau dikasih abu abu ukuran sama apa gak baca pesanannya kalau memang gaada ya dijelaskan saja kn lebih enak,0,4
minta size 43 42 40 dikirim 42 semuanya tanpa ada konfirmasi dahulu,0,1
tolong diperhatikan barang yg akan dikirim layaktidakpesanan yg sy kirim sudah sesuai dari warna dan size tapi barangnya kusam seperti sendal bekas,0,4
lumayan tapi kalau dipake jalan jauh suka lecetpas jepit jempol dan kaki telunjuk terasa sakit,0,1
barang yg dikirim hrsnya di cek dulu konsumen kan byr bukan gratis masa paku rivert nya yg sebelah ada tutup penahannya yg sebelahnya nggak ada tutup penahannya jadi copotlah klo di pake gimana sih,0,2
satu lobang tali sepatunya besar sekali seperti lobang di tusuk dua pulpen sepatunya tidak di cek pada saat mau di kirim,0,1
kecewa belinya asli packing berantakan kardus penyok bawahnya udh kuningkuning kaya bekas di pakai kecewalah pokonya tolonglah di bagusin,0,1
posisi kancing dan lubamg kancing tidak sejajar jadi saat dikancing bajunya panjang sebelah dan bagian leher tidak rata,0,1
ganti bintang 5 jadi bintang 1 aja lah pelayanan sangat buruk sampe salah warna hal yg fatal sekali,0,1
yg dipesan kerah tinggiyg dtg pendekbiasa,0,1
minta size 43 yg dikirim size 44 kebesaran gk bs saya pakaibagaimna,0,4
gk ada kotak sepatunya beli sepatu harus nya ada kotak ini malah plastik kresek doang,0,2
iklannya seragam pgri kemeja hem katun pria tp ternyata bahannya bukan katun smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,0,4
bahannya tipis dan jahitannya kurang rapi,0,1
baru beli dan dibuka sudah ada noda hitam yg sangat terlihat untuk di kemeja putih di cuci tidak bisa hilang,0,1
jahitannya banyak yg ga rapi kain agak nerawang,0,1
kekecilan ukuran tidak sesuai deskripsi,0,1
tidak dikemas dobel plastik seperti beli gorengan dan jahitan ada yg tidak rapih,0,1
pelayanan buruk tidak ada respon warna baju tdk sesuai di wa dan chat via toped gg ada respon beda jauh sama yg saya punya yg beli d toko ini,0,1
harganya terlalu mahal untuk kualitas setipis itu tapi gpp deh semoga nanti lebih murah,0,1
di kirimnya yg hidden bukan yg semata kaki kecewa,0,1
bahannya kelihatan murah,0,4
minta yg biru di kasih toska,0,1
baru mau di pake clipnya copot,0,1
kan pesanan nya wrn yellowyg dikirim graay sih hmmm,0,4
saya pesan yg putih biasa kenapa di kirim yg ini tidak sesuai,0,4
barang dikirim tidak sesuai jumlah pesanan,0,1
gak sesuai ekspektasi ternyata di ol shop lain harga jauh banget lebih murah,0,1
baru diple ps mau buka cantelannya patah,0,1
pesan 3 yang sampai 2 semoga berkah deh yg curangin,0,2
ukuran tidak sesuai,0,1
barang 1 chat no resp,0,4
warna tidak sesuai pesenan,0,1
ga sesuai expetasi lebih mirip singlet drpd tanktop beli putih 2 hitam 2 yg dikirim hitam semua pdhal sblm order sdh tanya saat cekout jg yg dipilih hitam putih packing rapi  pengiriman agak lama  penjual responsif,0,1
kurang sesuai ekspetasi,0,1
pengiriman lama sekali respon penjual jg lambat,0,1
bahan bukan katun asli,0,1
bahannya luntur  agak lebih tipis dari yg tempat lain,0,1
barang asli nya tak seindah yg difoto,0,1
bahan terlalu tipis jahitan kurang kuat bs cpt sobek,0,1
ini jg sy tdk rekomend krn body sy tinggi jd klu dpke pendek sy gak nyaman  klu berkeringat itu basah banget spt disiram air ini mungkin krn bahanya yg sutra jpgoy tangannya jg pendek bingitmaaf y,0,4
kurang baguskurang pas sama fotonya,0,1
parah amatd kirimnya baju bekas klo mau jualan yg bener bu,0,2
kain jarik nya tipiiis banget kalo untk acara resmi lebih baik cari yang lain aja ada harga emang ada kwalitas,0,4
untuk kain jarik batik agak kecewa sihsaya pesen yang warna tapi dikasih yang klasik  bahan agak kasar  dan tidak panjang kainnya  memang sih sesuai harga  tapi yasudah gpp  thanks,0,1
ternyata kainnya kasar bgtdantidakmenyerapkeringat,0,1
ibarat bli kcing dlm karung kainya tipis kyak kulit bwang trus nerawang bnget pokok nya gk bgus bngt kcewa ,0,1
bahannya luntur,0,1
ini pembelian ke2 sblmnya sdh beli yg army suka bgt makanya beli lg yg light grey ternyata size nya beda sm yg army pdhl pilihnya jg all size yg grey stlh dipake br sadar ada jahitan tdk rapi spt itu  perlu ditingkatkan lg bagian qc nya nii,0,4
menurut saya barangnha kurang bagus sorry banget ya biasa belanja disini barangnya bagus bngt tp untuk ini kurang celana ini sering banget aku pake karena enak dan nyaman dan seminggu aku cuci 1x tapi bahannya jadi jelek gampang robek dan jadi kayak digambar ini,0,4
kualitas produk kurang memuaskan,0,1
bahannya beda dari orderan yg warna coklat dan baru di pakai sekali langsung robek,0,1
bru dipake 2x udh robek sana sini trus kek keluar karet2 warna kuning gituu ngga lagi deh ,0,4
komplain krn jam di setting masi tidak menyala jawaban dr admin hanya ok,0,4
barang tidak sesuai gambarmengecewakan,0,1
kecewa beli nya 3 pcs tetapi yang datang hanya 2 pcs,0,1
salah kirim bisa sih diselesaikan baikbaik tapi males aja,0,1
warna nya cantik tp potongannya ga rapi jd sperti barang reject gtu maaf ya tp sy ga puas sih dg barang ini,0,1
waktu itu beli di ecommerce sebelah bagus banget jahitannya rapi tapi kenapa pas beli di sini jahitannya nggak rapi kayak buru2 buatnya  serius sih agak kecewa padahal udah excited banget semoga pas mau beli lagi nggak kayak gini ya ,0,1
gimana bisa miring begitu plus udh di wanti2 alamat kirim kantor tutup jam 5 terus libur akhir tahun udh ditanya udh konfirmasi katanya bisa sblm jam 5 sampe pake sameday ini nyampe nya jam 8 malem gw nungguin di warkop depan kantor yg udh gelap tolonglah kalo udh di notice gitu pilih sameday grabgojek jgn pake anteraja yg transit sana transit sini kalo emg ga bisa ga usah diiyakan pas nanya jam 5 sampe apa enggak kecewa,0,4
ukurannya tidak sesuai harapan,0,1
saya membeli 2 sepatu yang sama dengan ukuran berbeda yang dikirim adalah sepatu no 42 dan 41 pengajuan klaim adalah penukaran namun malahan yang diterima uang ini benarbenar merugikan pelanggan sekalipun saya dapat order kembali namun ada biaya ongkir yang harus ditanggung kualitas sepatu no 42 pun tidak prima daerah tongue jahitannya loncat pengalaman ini benarbenar mengecewakan,0,2
boleh murah tp jangan murahan produk masih banyak reject nya jahitan berantakan sol banyak longgar dan tidak rapih pengiriman pun di reschedule di pending se suka hati penjual tanpa memberikan alasan sebab yg jelas packaging tidak rapih anehnya foto tidak bisa di upload,0,4
gak rapih bgt dalemnya kayak gak di qc atau ntah karena diskon jadi barang yang agak rusak cukup kecewa sih,0,1
